         52669681 function calls (51841661 primitive calls) in 3601.814 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2453    0.007    0.000    0.411    0.000 series.py:936(_take_with_is_copy)
       32    0.001    0.000    0.411    0.013 data_storage.py:191(get_measurements_since)
    21208    0.107    0.000    0.408    0.000 missing.py:460(array_equivalent)
    72406    0.278    0.000    0.407    0.000 enum.py:193(__get__)
     2453    0.035    0.000    0.404    0.000 series.py:916(take)
      797    0.401    0.001    0.402    0.001 {pandas._libs.tslibs.vectorized.ints_to_pydatetime}
     1776    0.021    0.000    0.400    0.000 indexing.py:896(<listcomp>)
      444    0.010    0.000    0.398    0.001 datetimelike.py:425(astype)
    15343    0.162    0.000    0.398    0.000 base.py:494(find)
    55345    0.196    0.000    0.395    0.000 blocks.py:2091(maybe_coerce_values)
    20222    0.112    0.000    0.394    0.000 common.py:96(is_bool_indexer)
    31680    0.090    0.000    0.384    0.000 <frozen _collections_abc>:859(__iter__)
     1776    0.033    0.000    0.376    0.000 base.py:976(__array_wrap__)
      888    0.026    0.000    0.375    0.000 __init__.py:390(_maybe_align_series_as_frame)
      444    0.024    0.000    0.371    0.001 frame.py:5883(set_index)
    97603    0.123    0.000    0.367    0.000 extension.py:70(fget)
     5328    0.024    0.000    0.364    0.000 _strptime.py:565(_strptime_datetime)
    37957    0.088    0.000    0.361    0.000 managers.py:228(set_axis)
    17666    0.038    0.000    0.360    0.000 managers.py:172(blknos)
     1776    0.010    0.000    0.360    0.000 <__array_function__ internals>:177(insert)
   321987    0.356    0.000    0.358    0.000 {built-in method builtins.hash}
    16432    0.358    0.000    0.358    0.000 {built-in method pandas._libs.tslib.array_to_datetime}
    37071    0.167    0.000    0.357    0.000 <__array_function__ internals>:177(copyto)
     2750    0.081    0.000    0.354    0.000 managers.py:774(_slice_take_blocks_ax0)
    15283    0.169    0.000    0.349    0.000 {method '_rebuild_blknos_and_blklocs' of 'pandas._libs.internals.BlockManager' objects}
      444    0.020    0.000    0.344    0.001 generic.py:3873(_take)
     7854    0.046    0.000    0.344    0.000 base.py:1268(copy)
   571376    0.319    0.000    0.343    0.000 {built-in method builtins.hasattr}
    83439    0.205    0.000    0.341    0.000 series.py:611(name)
     5328    0.172    0.000    0.340    0.000 _strptime.py:309(_strptime)
     1418    0.012    0.000    0.337    0.000 blocks.py:129(newfunc)
   409237    0.336    0.000    0.336    0.000 {pandas._libs.lib.is_scalar}
    48363    0.060    0.000    0.334    0.000 managers.py:997(__init__)
     1776    0.113    0.000    0.334    0.000 function_base.py:5250(insert)
    58499    0.250    0.000    0.333    0.000 config.py:597(_get_root)
       96    0.004    0.000    0.326    0.003 utils.py:765(should_bypass_proxies)
     3518    0.018    0.000    0.325    0.000 nanops.py:542(nanall)
       91    0.001    0.000    0.324    0.004 frame.py:11375(resample)
     1418    0.017    0.000    0.324    0.000 blocks.py:413(split_and_operate)
       91    0.003    0.000    0.323    0.004 generic.py:8432(resample)
     3518    0.059    0.000    0.322    0.000 index_tricks.py:664(__init__)
      444    0.020    0.000    0.322    0.001 indexing.py:2036(_setitem_single_block)
   129391    0.104    0.000    0.322    0.000 base.py:56(<genexpr>)
       91    0.001    0.000    0.317    0.003 format.py:1113(to_string)
       91    0.003    0.000    0.315    0.003 resample.py:1537(get_resampler)
    36638    0.114    0.000    0.313    0.000 missing.py:699(is_valid_na_for_dtype)
   218307    0.307    0.000    0.311    0.000 {pandas._libs.lib.is_list_like}
    32955    0.192    0.000    0.309    0.000 datetimes.py:265(_simple_new)
    27857    0.051    0.000    0.307    0.000 datetimes.py:656(_deprecate_mismatched_indexing)
    24270    0.141    0.000    0.305    0.000 construction.py:744(_try_cast)
       91    0.001    0.000    0.304    0.003 string.py:29(to_string)
       96    0.002    0.000    0.302    0.003 utils.py:114(proxy_bypass)
       91    0.001    0.000    0.301    0.003 string.py:41(_get_string_representation)
    10657    0.187    0.000    0.300    0.000 base.py:881(_engine)
     6831    0.081    0.000    0.299    0.000 managers.py:1078(fast_xs)
    14844    0.081    0.000    0.298    0.000 blocks.py:2161(new_block_2d)
    33252    0.106    0.000    0.298    0.000 base.py:821(_view)
     1776    0.044    0.000    0.298    0.000 _parser.py:199(split)
    18013    0.212    0.000    0.295    0.000 concat.py:705(_combine_concat_plans)
    80838    0.269    0.000    0.295    0.000 warnings.py:487(__exit__)
      888    0.005    0.000    0.288    0.000 managers.py:1585(operate_blockwise)
    50303    0.101    0.000    0.287    0.000 common.py:319(is_datetime64_dtype)
    19876    0.162    0.000    0.285    0.000 missing.py:564(_array_equivalent_object)
     2836    0.017    0.000    0.285    0.000 blocks.py:2047(convert)
    31480    0.131    0.000    0.285    0.000 inference.py:266(is_dict_like)
      888    0.035    0.000    0.283    0.000 ops.py:55(operate_blockwise)
      444    0.012    0.000    0.282    0.001 base.py:7237(ensure_index_from_sequences)
      444    0.018    0.000    0.281    0.001 managers.py:2319(_consolidate)
       96    0.001    0.000    0.280    0.003 request.py:2716(getproxies)
     8814    0.028    0.000    0.279    0.000 managers.py:645(<listcomp>)
    58226    0.097    0.000    0.278    0.000 config.py:650(_warn_if_deprecated)
     2220    0.047    0.000    0.278    0.000 base.py:4215(_convert_slice_indexer)
       91    0.001    0.000    0.277    0.003 string.py:35(_get_strcols)
      740    0.027    0.000    0.276    0.000 generic.py:4097(_slice)
     3518    0.046    0.000    0.276    0.000 array_ops.py:231(comparison_op)
    55345    0.219    0.000    0.276    0.000 blocks.py:2120(get_block_type)
    81920    0.220    0.000    0.275    0.000 generic.py:564(_get_axis)
    30240    0.095    0.000    0.275    0.000 <frozen os>:674(__getitem__)
    37957    0.097    0.000    0.273    0.000 base.py:58(_validate_set_axis)
     6893    0.065    0.000    0.272    0.000 array_ops.py:136(_na_arithmetic_op)
       96    0.006    0.000    0.271    0.003 sessions.py:457(prepare_request)
     8298    0.079    0.000    0.270    0.000 managers.py:1040(_verify_integrity)
     4308    0.050    0.000    0.268    0.000 __init__.py:1561(findCaller)
    42669    0.078    0.000    0.266    0.000 _dtype.py:330(_name_includes_bit_suffix)
    54168    0.144    0.000    0.266    0.000 function_base.py:346(iterable)
   116907    0.266    0.000    0.266    0.000 config.py:611(_get_deprecated_option)
      444    0.014    0.000    0.260    0.001 managers.py:944(take)
    92239    0.195    0.000    0.259    0.000 _validators.py:226(validate_bool_kwarg)
   138672    0.123    0.000    0.257    0.000 common.py:1744(<genexpr>)
     1776    0.033    0.000    0.255    0.000 frame.py:4892(_sanitize_column)
    17628    0.041    0.000    0.250    0.000 managers.py:642(copy_func)
     3520    0.013    0.000    0.249    0.000 concat.py:542(<listcomp>)
     3026    0.012    0.000    0.247    0.000 arrayprint.py:780(_formatArray)
       91    0.001    0.000    0.245    0.003 resample.py:1123(f)
       91    0.001    0.000    0.245    0.003 format.py:613(get_strcols)
       91    0.013    0.000    0.244    0.003 resample.py:1271(_downsample)
       91    0.002    0.000    0.243    0.003 resample.py:1690(_get_resampler)
   587700    0.239    0.000    0.242    0.000 {built-in method builtins.issubclass}
    67345    0.238    0.000    0.238    0.000 {built-in method numpy.empty}
     1776    0.028    0.000    0.236    0.000 managers.py:1455(_insert_update_blklocs_and_blknos)
     7040    0.048    0.000    0.236    0.000 concat.py:444(get_reindexed_values)
10591/3026    0.100    0.000    0.235    0.000 arrayprint.py:789(recurser)
    69063    0.146    0.000    0.231    0.000 common.py:1433(is_extension_array_dtype)
     8214    0.076    0.000    0.230    0.000 base.py:7437(get_unanimous_names)
   443391    0.230    0.000    0.230    0.000 datetimes.py:495(dtype)
      566    0.229    0.000    0.229    0.000 {built-in method _tracemalloc.stop}
     7104    0.025    0.000    0.228    0.000 _parser.py:189(__next__)
       96    0.001    0.000    0.228    0.002 connectionpool.py:258(_get_conn)
       91    0.003    0.000    0.227    0.002 resample.py:145(__init__)
       96    0.003    0.000    0.223    0.002 connectionpool.py:238(_new_conn)
    10020    0.052    0.000    0.223    0.000 generic.py:821(_set_axis)
    67979    0.182    0.000    0.223    0.000 base.py:986(dtype)
   282172    0.222    0.000    0.222    0.000 {built-in method numpy.geterrobj}
    38003    0.072    0.000    0.219    0.000 managers.py:1846(is_consolidated)
     7243    0.052    0.000    0.219    0.000 cast.py:1891(can_hold_element)
     2306    0.025    0.000    0.216    0.000 blocks.py:861(take_nd)
    40501    0.128    0.000    0.214    0.000 blocks.py:2186(check_ndim)
       91    0.002    0.000    0.212    0.002 resample.py:247(_get_binner)
    80838    0.212    0.000    0.212    0.000 warnings.py:440(__init__)
     7772    0.135    0.000    0.210    0.000 managers.py:1942(to_2d_mgr)
    17628    0.047    0.000    0.209    0.000 base.py:1023(view)
       91    0.001    0.000    0.208    0.002 resample.py:1264(_get_binner_for_time)
       91    0.006    0.000    0.206    0.002 resample.py:1736(_get_time_bins)
    25297    0.206    0.000    0.206    0.000 {method 'view' of 'numpy.generic' objects}
     3552    0.014    0.000    0.206    0.000 <__array_function__ internals>:177(append)
      888    0.011    0.000    0.205    0.000 frame.py:5076(align)
    17040    0.056    0.000    0.204    0.000 __init__.py:194(_is_internal_frame)
     7104    0.142    0.000    0.204    0.000 _parser.py:77(get_token)
     4759    0.080    0.000    0.203    0.000 base.py:1168(take)
   189552    0.138    0.000    0.203    0.000 common.py:148(<lambda>)
     2306    0.022    0.000    0.203    0.000 base.py:6285(_should_compare)
     3518    0.047    0.000    0.202    0.000 nanops.py:261(_get_values)
     3934    0.015    0.000    0.202    0.000 <__array_function__ internals>:177(norm)
    16647    0.076    0.000    0.202    0.000 blocks.py:544(copy)
       91    0.003    0.000    0.200    0.002 format.py:847(_get_strcols_without_index)
    45203    0.058    0.000    0.199    0.000 series.py:708(_values)
     7036    0.054    0.000    0.198    0.000 missing.py:172(find_valid_index)
      740    0.030    0.000    0.195    0.000 {method 'get_slice' of 'pandas._libs.internals.BlockManager' objects}
    33544    0.119    0.000    0.195    0.000 indexing.py:2656(check_deprecated_indexers)
      888    0.015    0.000    0.195    0.000 generic.py:9273(align)
    29145    0.067    0.000    0.193    0.000 concat.py:650(<genexpr>)
       63    0.002    0.000    0.193    0.003 generic.py:879(aggregate)
     2836    0.018    0.000    0.192    0.000 cast.py:1016(soft_convert_objects)
     7036    0.031    0.000    0.192    0.000 concat.py:442(<genexpr>)
     1776    0.009    0.000    0.190    0.000 <__array_function__ internals>:177(moveaxis)
     3518    0.025    0.000    0.189    0.000 generic.py:4598(_update_inplace)
    19261    0.082    0.000    0.188    0.000 numerictypes.py:356(issubdtype)
    25297    0.187    0.000    0.187    0.000 {built-in method _from_value_and_reso}
     6893    0.023    0.000    0.186    0.000 expressions.py:225(evaluate)
       63    0.001    0.000    0.184    0.003 apply.py:154(agg)
     5772    0.101    0.000    0.184    0.000 numeric.py:132(_ensure_array)
       63    0.002    0.000    0.184    0.003 apply.py:552(apply_str)
    88579    0.183    0.000    0.183    0.000 flags.py:49(__init__)
     2306    0.019    0.000    0.183    0.000 cast.py:120(maybe_convert_platform)
    30240    0.109    0.000    0.179    0.000 <frozen os>:748(encodekey)
       95    0.001    0.000    0.179    0.002 violation_counter.py:91(add_violation)
     7854    0.104    0.000    0.178    0.000 base.py:1752(_validate_names)
     9287    0.031    0.000    0.178    0.000 common.py:501(is_categorical_dtype)
     5352    0.043    0.000    0.177    0.000 base.py:428(to_numpy)
     3552    0.033    0.000    0.174    0.000 function_base.py:5444(append)
   159840    0.172    0.000    0.172    0.000 timedeltas.py:146(dtype)
    11381    0.024    0.000    0.171    0.000 generic.py:445(_validate_dtype)
    11116    0.056    0.000    0.170    0.000 base.py:2752(_is_all_dates)
     9843    0.130    0.000    0.169    0.000 cast.py:1931(np_can_hold_element)
     1776    0.071    0.000    0.168    0.000 numeric.py:1411(moveaxis)
    45879    0.168    0.000    0.168    0.000 generic.py:5888(__getattr__)
    39427    0.135    0.000    0.167    0.000 managers.py:1891(__init__)
     3934    0.067    0.000    0.166    0.000 linalg.py:2342(norm)
      888    0.037    0.000    0.165    0.000 generic.py:9530(_align_series)
    10554    0.024    0.000    0.165    0.000 {method 'all' of 'numpy.ndarray' objects}
    26576    0.072    0.000    0.165    0.000 construction.py:676(_sanitize_ndim)
      740    0.038    0.000    0.165    0.000 base.py:5356(_getitem_slice)
    82782    0.164    0.000    0.164    0.000 {method 'insert' of 'list' objects}
   138262    0.124    0.000    0.164    0.000 function.py:56(__call__)
     6893    0.036    0.000    0.163    0.000 expressions.py:93(_evaluate_numexpr)
     3518    0.027    0.000    0.161    0.000 missing.py:750(isna_all)
     1481    0.005    0.000    0.161    0.000 threshold_metric.py:145(is_threshold_violation)
     1418    0.007    0.000    0.161    0.000 sensor_adaptive_strategy.py:72(is_violation)
       91    0.002    0.000    0.156    0.002 format.py:566(__init__)
       63    0.001    0.000    0.154    0.002 apply.py:637(_try_aggregate_string_function)
    44758    0.056    0.000    0.153    0.000 utils.py:66(is_list_like_indexer)
       63    0.003    0.000    0.153    0.002 groupby.py:2103(mean)
    58681    0.068    0.000    0.152    0.000 config.py:638(_translate_key)
     2306    0.019    0.000    0.152    0.000 take.py:57(take_nd)
    20891    0.152    0.000    0.152    0.000 {method 'copy' of 'numpy.ndarray' objects}
     8298    0.045    0.000    0.150    0.000 concat.py:476(<listcomp>)
    53280    0.112    0.000    0.148    0.000 function.py:94(process_skipna)
    17040    0.065    0.000    0.148    0.000 <frozen ntpath>:51(normcase)
    30700    0.074    0.000    0.148    0.000 managers.py:1854(_consolidate_check)
   189552    0.147    0.000    0.147    0.000 common.py:146(classes)
     7770    0.057    0.000    0.146    0.000 base.py:1823(_set_names)
     7600    0.033    0.000    0.146    0.000 {built-in method builtins.sorted}
    10862    0.017    0.000    0.146    0.000 _methods.py:61(_all)
     3518    0.102    0.000    0.143    0.000 stride_tricks.py:38(as_strided)
       91    0.001    0.000    0.143    0.002 format.py:793(truncate)
    21117    0.117    0.000    0.143    0.000 managers.py:1061(from_blocks)
     5333    0.142    0.000    0.142    0.000 {method 'get_loc' of 'pandas._libs.index.IndexEngine' objects}
       84    0.001    0.000    0.141    0.002 format.py:829(_truncate_vertically)
    45203    0.123    0.000    0.141    0.000 managers.py:2069(internal_values)
     4308    0.012    0.000    0.141    0.000 <frozen ntpath>:242(basename)
   260074    0.141    0.000    0.141    0.000 base.py:5090(_values)
   205685    0.140    0.000    0.140    0.000 base.py:1734(name)
    18263    0.135    0.000    0.140    0.000 base.py:2313(is_monotonic_increasing)
     8307    0.061    0.000    0.140    0.000 base.py:742(__iter__)
     3518    0.035    0.000    0.139    0.000 cast.py:1673(construct_1d_arraylike_from_scalar)
     8250    0.031    0.000    0.138    0.000 warnings.py:165(simplefilter)
      190    0.001    0.000    0.138    0.001 predictor.py:198(log_violation)
      444    0.033    0.000    0.137    0.000 managers.py:2361(_merge_blocks)
      190    0.001    0.000    0.137    0.001 data_storage.py:109(add_violation)
       63    0.002    0.000    0.136    0.002 groupby.py:1759(_cython_agg_general)
     4308    0.022    0.000    0.136    0.000 threading.py:562(__init__)
     5328    0.016    0.000    0.136    0.000 _strptime.py:26(_getlang)
     7040    0.028    0.000    0.130    0.000 concat.py:385(_is_valid_na_for)
     3518    0.021    0.000    0.129    0.000 array_ops.py:60(comp_method_OBJECT_ARRAY)
     2306    0.014    0.000    0.129    0.000 base.py:4020(_check_indexing_method)
     4308    0.072    0.000    0.129    0.000 <frozen ntpath>:208(split)
    72406    0.129    0.000    0.129    0.000 enum.py:1255(value)
     2306    0.045    0.000    0.129    0.000 take.py:120(_take_nd_ndarray)
       91    0.002    0.000    0.128    0.001 format.py:894(format_col)
     1776    0.041    0.000    0.127    0.000 managers.py:1445(_insert_update_mgr_locs)
       95    0.001    0.000    0.125    0.001 __init__.py:2140(info)
       96    0.002    0.000    0.125    0.001 adapters.py:446(get_connection_with_tls_context)
       95    0.001    0.000    0.124    0.001 __init__.py:1479(info)
     7770    0.076    0.000    0.124    0.000 generic.py:518(_construct_axes_from_arguments)
    54704    0.123    0.000    0.123    0.000 {built-in method builtins.iter}
     8996    0.035    0.000    0.123    0.000 missing.py:645(na_value_for_dtype)
       96    0.003    0.000    0.123    0.001 models.py:351(prepare)
     4308    0.014    0.000    0.122    0.000 __init__.py:942(format)
    70126    0.121    0.000    0.121    0.000 flags.py:85(allows_duplicate_labels)
     7036    0.043    0.000    0.120    0.000 missing.py:781(<genexpr>)
     5328    0.020    0.000    0.119    0.000 locale.py:594(getlocale)
    26016    0.033    0.000    0.119    0.000 inference.py:188(is_array_like)
     6416    0.014    0.000    0.118    0.000 blocks.py:483(convert)
     6893    0.011    0.000    0.118    0.000 expressions.py:64(_evaluate_standard)
    17232    0.060    0.000    0.118    0.000 threading.py:1192(is_alive)
     9104    0.064    0.000    0.117    0.000 managers.py:2156(create_block_manager_from_blocks)
    34475    0.060    0.000    0.117    0.000 {built-in method builtins.sum}
    27874    0.071    0.000    0.116    0.000 construction.py:861(is_empty_data)
    32892    0.081    0.000    0.116    0.000 datetimelike.py:2243(maybe_infer_freq)
      288    0.002    0.000    0.116    0.000 models.py:890(content)
     1862    0.055    0.000    0.115    0.000 base.py:6087(_raise_if_missing)
     4440    0.009    0.000    0.114    0.000 managers.py:2324(<lambda>)
     1248    0.002    0.000    0.113    0.000 {method 'join' of 'bytes' objects}
    25688    0.038    0.000    0.113    0.000 common.py:566(require_length_match)
    16428    0.020    0.000    0.113    0.000 api.py:316(<genexpr>)
      444    0.003    0.000    0.113    0.000 predictor.py:15(__init__)
    16460    0.062    0.000    0.112    0.000 common.py:192(is_sparse)
     3518    0.009    0.000    0.112    0.000 <__array_function__ internals>:177(zeros_like)
      192    0.001    0.000    0.112    0.001 models.py:816(generate)
    18372    0.035    0.000    0.111    0.000 frame.py:874(shape)
      192    0.001    0.000    0.110    0.001 response.py:1038(stream)
    12764    0.064    0.000    0.110    0.000 blocks.py:2266(ensure_block_shape)
    16460    0.042    0.000    0.110    0.000 common.py:544(is_string_dtype)
   110640    0.109    0.000    0.109    0.000 {method 'ravel' of 'numpy.ndarray' objects}
     4308    0.025    0.000    0.108    0.000 __init__.py:674(format)
       96    0.004    0.000    0.108    0.001 response.py:910(read)
      824    0.008    0.000    0.107    0.000 managers.py:379(setitem)
     3518    0.009    0.000    0.107    0.000 <__array_function__ internals>:177(flatnonzero)
    72390    0.107    0.000    0.107    0.000 {built-in method pandas._libs.missing.checknull}
     3734    0.100    0.000    0.106    0.000 base.py:5254(__contains__)
    70543    0.106    0.000    0.106    0.000 _ufunc_config.py:426(__init__)
   242332    0.105    0.000    0.105    0.000 {built-in method _warnings._filters_mutated}
     2220    0.024    0.000    0.105    0.000 blocks.py:160(_consolidate_key)
     8214    0.064    0.000    0.105    0.000 base.py:7450(<listcomp>)
     1776    0.027    0.000    0.105    0.000 ops.py:27(_iter_block_pairs)
    15705    0.105    0.000    0.105    0.000 {method 'to_pydatetime' of 'pandas._libs.tslibs.timestamps._Timestamp' objects}
     5478    0.019    0.000    0.104    0.000 blocks.py:200(fill_value)
    90478    0.070    0.000    0.104    0.000 inference.py:292(<genexpr>)
    22914    0.073    0.000    0.103    0.000 blocks.py:2250(extend_blocks)
    90185    0.074    0.000    0.103    0.000 common.py:1420(is_1d_only_ea_dtype)
     3520    0.025    0.000    0.103    0.000 concat.py:605(_get_empty_dtype)
     3105    0.010    0.000    0.103    0.000 base.py:2745(inferred_type)
     3026    0.012    0.000    0.102    0.000 <__array_function__ internals>:177(amax)
    38522    0.067    0.000    0.102    0.000 numerictypes.py:282(issubclass_)
     8214    0.030    0.000    0.100    0.000 api.py:256(_find_common_index_dtype)
      888    0.016    0.000    0.099    0.000 frame.py:7694(_construct_result)
    21053    0.028    0.000    0.099    0.000 <frozen abc>:117(__instancecheck__)
     7070    0.022    0.000    0.099    0.000 <__array_function__ internals>:177(ravel)
       96    0.004    0.000    0.099    0.001 socket.py:945(getaddrinfo)
   144517    0.098    0.000    0.098    0.000 generic.py:550(_get_axis_number)
       96    0.001    0.000    0.098    0.001 poolmanager.py:276(connection_from_host)
    38698    0.083    0.000    0.097    0.000 base.py:229(construct_from_string)
       91    0.003    0.000    0.097    0.001 format.py:1252(format_array)
    67967    0.096    0.000    0.096    0.000 {method 'split' of 'str' objects}
       96    0.003    0.000    0.095    0.001 client.py:231(parse_headers)
       96    0.002    0.000    0.095    0.001 poolmanager.py:305(connection_from_context)
      192    0.006    0.000    0.095    0.000 response.py:858(_raw_read)
   137803    0.095    0.000    0.095    0.000 {pandas._libs.lib.item_from_zerodim}
     3518    0.009    0.000    0.095    0.000 <__array_function__ internals>:177(interp)
     3787    0.010    0.000    0.094    0.000 blocks.py:221(make_block)
       96    0.005    0.000    0.094    0.001 utils.py:204(get_netrc_auth)
     3518    0.022    0.000    0.094    0.000 numeric.py:77(zeros_like)
      190    0.006    0.000    0.092    0.000 indexing.py:1799(_setitem_with_indexer_split_path)
    39906    0.075    0.000    0.092    0.000 base.py:1820(_get_names)
   109224    0.091    0.000    0.091    0.000 stride_tricks.py:345(<genexpr>)
       63    0.002    0.000    0.090    0.001 managers.py:1495(grouped_reduce)
     3518    0.015    0.000    0.090    0.000 numeric.py:632(flatnonzero)
     4612    0.012    0.000    0.090    0.000 base.py:2421(is_boolean)
     4596    0.090    0.000    0.090    0.000 threading.py:243(__init__)
      444    0.005    0.000    0.089    0.000 frame.py:6993(sort_index)
    32955    0.089    0.000    0.089    0.000 datetimes.py:94(tz_to_dtype)
       96    0.088    0.001    0.089    0.001 {built-in method _socket.getaddrinfo}
     8298    0.061    0.000    0.088    0.000 api.py:108(_get_distinct_objs)
    44892    0.064    0.000    0.088    0.000 common.py:1154(needs_i8_conversion)
    33018    0.047    0.000    0.088    0.000 {built-in method pandas._libs.tslibs.offsets.to_offset}
    10182    0.064    0.000    0.087    0.000 indexing.py:770(_ensure_listlike_indexer)
       91    0.001    0.000    0.087    0.001 format.py:1358(get_result)
    58681    0.086    0.000    0.086    0.000 config.py:579(_select_options)
    34581    0.086    0.000    0.086    0.000 {method 'reshape' of 'numpy.ndarray' objects}
       96    0.002    0.000    0.086    0.001 parser.py:59(parsestr)
      444    0.010    0.000    0.085    0.000 generic.py:4991(sort_index)
       96    0.002    0.000    0.084    0.001 parser.py:41(parse)
     5796    0.015    0.000    0.084    0.000 series.py:596(dtype)
       96    0.002    0.000    0.082    0.001 poolmanager.py:330(connection_from_pool_key)
    26576    0.040    0.000    0.082    0.000 construction.py:733(_maybe_repeat)
    16594    0.044    0.000    0.082    0.000 _dtype.py:178(_datetime_metadata_str)
    15624    0.069    0.000    0.082    0.000 frozen.py:70(__getitem__)
    57686    0.081    0.000    0.081    0.000 stride_tricks.py:25(_maybe_view_as_subclass)
    11381    0.072    0.000    0.081    0.000 managers.py:272(<listcomp>)
    14280    0.031    0.000    0.080    0.000 frame.py:1498(__len__)
     6388    0.038    0.000    0.080    0.000 common.py:790(is_unsigned_integer_dtype)
     3026    0.016    0.000    0.079    0.000 fromnumeric.py:2703(amax)
      444    0.007    0.000    0.079    0.000 managers.py:751(<listcomp>)
       63    0.001    0.000    0.078    0.001 blocks.py:345(apply)
     3518    0.077    0.000    0.077    0.000 {pandas._libs.ops.scalar_compare}
     7854    0.012    0.000    0.077    0.000 base.py:830(_rename)
       96    0.005    0.000    0.076    0.001 poolmanager.py:229(_new_pool)
    28420    0.044    0.000    0.076    0.000 {built-in method builtins.max}
     3518    0.019    0.000    0.075    0.000 function_base.py:1457(interp)
      667    0.012    0.000    0.075    0.000 datetimes.py:758(_maybe_cast_slice_bound)
     3962    0.012    0.000    0.075    0.000 <__array_function__ internals>:177(argsort)
     3552    0.058    0.000    0.075    0.000 numeric.py:1348(normalize_axis_tuple)
   235683    0.075    0.000    0.075    0.000 typing.py:2268(cast)
       63    0.001    0.000    0.074    0.001 groupby.py:1789(array_func)
     1698    0.006    0.000    0.074    0.000 _pswindows.py:724(wrapper)
       63    0.003    0.000    0.073    0.001 ops.py:1020(_cython_operation)
     7036    0.018    0.000    0.073    0.000 <__array_function__ internals>:177(transpose)
      192    0.002    0.000    0.073    0.000 <frozen genericpath>:16(exists)
    10136    0.018    0.000    0.072    0.000 arrayprint.py:989(<genexpr>)
      198    0.072    0.000    0.072    0.000 {built-in method nt.stat}
      192    0.001    0.000    0.072    0.000 response.py:801(_fp_read)
    21053    0.071    0.000    0.071    0.000 {built-in method _abc._abc_instancecheck}
     5824    0.023    0.000    0.071    0.000 common.py:303(maybe_iterable_to_list)
      380    0.004    0.000    0.071    0.000 indexing.py:1957(_setitem_single_column)
      192    0.003    0.000    0.071    0.000 client.py:457(read)
       91    0.001    0.000    0.071    0.001 format.py:1605(_format_strings)
     2306    0.012    0.000    0.071    0.000 common.py:463(is_interval_dtype)
       96    0.007    0.000    0.070    0.001 connectionpool.py:177(__init__)
    11818    0.030    0.000    0.070    0.000 concat.py:103(<listcomp>)
      154    0.001    0.000    0.070    0.000 <__array_function__ internals>:177(isclose)
   107763    0.070    0.000    0.070    0.000 {pandas._libs.lib.is_bool}
     3609    0.009    0.000    0.070    0.000 generic.py:2002(empty)
      175    0.004    0.000    0.070    0.000 format.py:960(_get_formatted_index)
       91    0.006    0.000    0.070    0.001 format.py:1506(get_result_as_array)
    32530    0.057    0.000    0.070    0.000 base.py:839(is_)
    11818    0.063    0.000    0.070    0.000 concat.py:108(<setcomp>)
     9320    0.022    0.000    0.069    0.000 datetimelike.py:618(_get_engine_target)
     6388    0.031    0.000    0.069    0.000 common.py:736(is_signed_integer_dtype)
     5796    0.060    0.000    0.069    0.000 managers.py:2058(dtype)
      444    0.008    0.000    0.069    0.000 indexing.py:2202(_align_series)
    16460    0.034    0.000    0.068    0.000 common.py:1532(_is_dtype)
    18593    0.068    0.000    0.068    0.000 {method 'take' of 'numpy.ndarray' objects}
      259    0.003    0.000    0.068    0.000 indexing.py:1561(_getitem_tuple)
      154    0.006    0.000    0.068    0.000 numeric.py:2278(isclose)
     4308    0.018    0.000    0.066    0.000 <frozen ntpath>:231(splitext)
    31392    0.053    0.000    0.066    0.000 frame.py:4271(_clear_item_cache)
       91    0.003    0.000    0.066    0.001 resample.py:1586(__init__)
    58399    0.065    0.000    0.065    0.000 {method 'lower' of 'str' objects}
    38779    0.065    0.000    0.065    0.000 frame.py:857(axes)
     2305    0.040    0.000    0.065    0.000 managers.py:1860(<listcomp>)
     9104    0.026    0.000    0.065    0.000 construction.py:405(_check_values_indices_shape_match)
     5328    0.019    0.000    0.064    0.000 locale.py:479(_parse_localename)
     4254    0.036    0.000    0.064    0.000 cast.py:1178(maybe_infer_to_datetimelike)
    19642    0.052    0.000    0.064    0.000 generic.py:570(_get_block_manager_axis)
     7565    0.026    0.000    0.064    0.000 arrayprint.py:753(_extendLine_pretty)
       96    0.001    0.000    0.063    0.001 feedparser.py:171(feed)
    54168    0.063    0.000    0.063    0.000 {method '__exit__' of 'numpy.nditer' objects}
     4759    0.025    0.000    0.063    0.000 algorithms.py:1484(take)
      288    0.002    0.000    0.063    0.000 socket.py:499(close)
     6104    0.030    0.000    0.063    0.000 common.py:1204(is_numeric_dtype)
     4223    0.024    0.000    0.063    0.000 datetimes.py:569(__iter__)
    35857    0.062    0.000    0.062    0.000 {method 'format' of 'str' objects}
   124075    0.062    0.000    0.062    0.000 function.py:416(validate_minmax_axis)
       63    0.026    0.000    0.062    0.001 resample.py:1799(_adjust_bin_edges)
     1132    0.011    0.000    0.061    0.000 _common.py:498(wrapper)
     7772    0.008    0.000    0.061    0.000 series.py:764(__len__)
      192    0.001    0.000    0.061    0.000 feedparser.py:176(_call_parse)
     8298    0.026    0.000    0.061    0.000 api.py:104(<listcomp>)
     7100    0.025    0.000    0.060    0.000 common.py:684(is_integer_dtype)
      192    0.002    0.000    0.060    0.000 socket.py:495(_real_close)
